review_id,author_name,rating,review_title,review_text,app_version,review_date
12653135193,FruitNinja73758,1,Terrible battery on iPhone since 5.0,Got a Whoop 5.0. Ever since my phones battery life is plummeting. Looking in battery and power settings it shows the Whoop app is active all day with 1 minute of screen time and has used 78% of the battery today. Absolutely wild,4.6.342,2025-05-13T16:00:02-07:00
12653103940,Snake3at3r,2,Empty Promses,"I’m 2 months into a 12 month contract. The free hardware upgrades sold me not the company and made the decision to commit for a year easy. The new hardware devices dropped and they changed their policy without notice. The “free” upgrade is only for members who sign an additional 12 month contract on top of their existing contract. A similar situation happened when the 4.0 dropped. The policy went from free hardware upgrades to free only if you have 6 months or more left on your contract without notice of change. 

The software is pretty robust and useful. The company cannot be trusted.",4.6.342,2025-05-13T15:46:38-07:00
12652911736,bonner1040,1,No Free Upgrades,They deceptively change their policies and do not offer free upgrades. You must pay for upgrade and pay higher monthly rate for new features. Opposite of what was promised all along.,4.6.342,2025-05-13T14:24:18-07:00
12652809949,bmalts,1,Horrendous,"Scam of a company, do not sign up under any circumstance. They do not keep promises, it is extremely difficult to cancel your membership and support is horrendous. RUN!",4.6.342,2025-05-13T13:42:42-07:00
12652749331,DH5-1,2,Lies Upon Lies,Whoop recently changed their service model after years of making promises about new hardware and new software features always being part of the ongoing subscription. I’m never going back.,4.6.342,2025-05-13T13:18:45-07:00
12652708217,reyman1337,1,Misleading Advertising and Poor Customer Treatment,"I’ve been a loyal Whoop subscriber for over 6 months, partly because they promised free hardware upgrades after that period. Now they’ve released new bands and gone back on their word—no free upgrade, just a higher price tag. This is categorically false advertising and completely misleading to consumers. On top of that, they’ve raised subscription prices without delivering the value to justify it. Disappointed and feeling taken advantage of. Do better, Whoop.",4.6.342,2025-05-13T13:02:55-07:00
12652599676,Malau14,1,Feels like fraud,"The original promise of Whoop was to always have the newest tech included in the membership. It was even on their FAQ. However, they've gone back on that since, which means this will be the last time I use it.",4.6.342,2025-05-13T12:21:59-07:00
12652535439,chewycopper,1,Bait and switch,No real changes with the new device except higher price points and un kept promises,4.6.342,2025-05-13T11:58:20-07:00
12652508217,robfromabove,1,App is fine but company doesn't stand behind their products,"I was a member for 3+ years; I purchased one of their (overpriced) bands that quickly fell apart, less than six months after purchase. After a full month and a half of dealing with customer service, I was told it wasn't covered by their warranty. Don't waste your time or money on a company that doesn't value and respect their customers.",4.6.342,2025-05-13T11:48:22-07:00
12652470580,jslbfm,1,Disappointed,Used to be a good product with great customer service. The new device feels cheap and the new “features” are gimmicky. I’d be hesitant to invest.,4.6.342,2025-05-13T11:34:40-07:00
12652464094,corrupt episodes,1,Greed,Greedy company is going down quickly. Nothing changed between 4 and 5 and is this is strictly a marketing company. Don’t feed the beast and watch them go down within a year,4.6.342,2025-05-13T11:32:16-07:00
12652426191,Tepop84,1,Bait and switch,Not to be trusted,4.6.342,2025-05-13T11:18:35-07:00
12652397426,JanoyCresvaSith,1,Misleading business practices,Whoop supposedly claims they offered free hardware upgrades with subscriptions but are now claiming they never said that. A lot of folks bought the subscription under those pretenses.,4.6.342,2025-05-13T11:08:07-07:00
12651846935,.|.|.|. .|.|.|.,1,Looong delays for data upload to phone! Will not renew subscription.,"It takes a looong time for any data to upload from whoop to your phone. Processing sleep data can take 10+mins and activities or updates throughout the day take forever too. They have used inferior hardware or can’t figure out how to transfer data. Apple Watch, Garmin, Fitbit, and Oura don’t have this problem. Definitely will not renew the subscription.",4.6.342,2025-05-13T08:03:54-07:00
12651516585,Arabino24,2,Neat but Frustrating,"Bugs are difficult to troubleshoot and when products don’t function correctly there is pushback from customer service on replacement. The data is neat but I would not recommend it to friends because it is frustrating and can be unreliable with slow and glitchy syncing. When I began having increased holes in my data they told me to fit it to my wrist in a different way that runs counter to all of their advertising and the way I had been wearing it when it was fully functioning. Paying a subscription in advance then having lack luster customer service is disappointing, hardware replacements are hard to get and upgrades are not free as advertised initially.",4.6.342,2025-05-13T06:20:08-07:00
12649328386,MPM516,1,Dishonest company,"Company flat out lied to customers about the upgrade process. There’s a reason Bloomberg news wrote an article about how dishonest they are. They had the nerve to say customers misunderstood even though you can clearly see the web page on the web archives which mentions it’s free, no mention of adding or having a year",4.6.342,2025-05-12T14:11:21-07:00
12648123905,Mictob88,1,Misled by Company,I signed up for Whoop with the understanding that my device would be upgraded for free. This is no longer the case. I feel that I have been misled.,4.6.342,2025-05-12T07:09:18-07:00
12645888521,Pennagirrl,1,False advertising and bad updates,"The new updates make it hard to quickly view my stats. 

The new membership structure puts stats that used to be included on the standard membership behind a paywall, and makes new equipment contingent on purchasing ANOTHER year. I cancelled my membership and am requesting whoop refund me a prorated membership fee.",4.6.342,2025-05-11T14:40:52-07:00
12645879097,Frawha3,1,New interface,I don’t like it,4.6.342,2025-05-11T14:36:52-07:00
12644688791,Meeeeeee0101010,1,Stay Away!,Don’t waste your money on this company. They do not honor what they advertise. Not a trustworthy company. Their customer support is very slow as in it takes several days before you get a response. And their heart rate tracker isn’t that accurate,4.6.342,2025-05-11T07:52:27-07:00
12644156329,M Spallucci,1,App update change,I love my whoop. I bought it for my dad for Christmas and it’s helped him start getting mobility back. The new app update is horrible. I was able to make it simple for him; the goal is to match your strain with your recovery line. It isn’t perfect advice but it got him moving with a goal. I’m begging that they change it back.,4.6.342,2025-05-11T05:12:01-07:00
12644124211,Chappy the salesman,1,Bait and switch- 3 year user,"No problem with the tech, but the business model. I already wasn’t happy paying $30 a month for a hardware device, because I expected I would soon be upgraded for my trouble and multiple years in, it was time for an upgrade. Then whoop rolls out two new devices and no upgrades for existing users. Shady.",4.6.342,2025-05-11T05:01:10-07:00
12642423487,ilya4544,1,Fraud,Changing terms after you buy device,4.6.342,2025-05-10T17:13:57-07:00
12641761575,xrangerx777x,1,Sham Company,"I got Whoop for Christmas from my parents. The subscription cost the same as my present budget for both my birthday and Christmas. I willingly gave up my birthday present this year in order to get a Whoop.

I was excited for two features. I do BJJ and I liked being able to wear my Whoop in an arm sleeve to track my workouts.

I was also excited for the promise of not having to pay for new hardware. However, the Whoop 5.0 came out, and Whoop said “you need to pay for another year of service to get the 5.0 or pay a fee for the new hardware. On top of that, the actual new product is more expensive and we’ll prorate your subscription to get it.”

Okay… I was planning on waiting the month until I had my subscription for the six months originally advertised as the threshold for the upgrade. After such a large backlash, they decided to generously waive the fee if you have 12+ months in your subscription OR if you recently go your Whoop 4.0.

In short, Whoop promised one thing, decided to do something else, and then still screwed me over.",4.6.342,2025-05-10T12:39:53-07:00
12640692536,Mythic Mirage,1,Lying Company Semi-Good Features,"Yeah, so with the introduction of the 5.0 and the MG, this is the absolute worst thing that the company could have done to. It’s loyal subscribers. I myself rely on this data for bodybuilding and I was very happy with the premise of being able to upgrade to the new version for free. That was always a plus, but now that they have absurd, price, hikes, upgrade fees, and false promises, I have canceled my subscription and I do not intend on. Renewing unless this company lives up to their prior word. Also to note, I have an Apple Watch that does very similar things, and I feel like Apple is actually getting ahead of the game on. Whoop. Which is unfortunate, because who originally had a competitive advantage over Apple. Might take as of now., Do not buy, it is not worth it at all.",4.6.342,2025-05-10T07:04:29-07:00
12639453889,smokethatKUSH19995,1,Liars,"Gained a loyal customer base by charging a decent subscription fee with a promise of perpetual FREE upgrades to hardware and software. 5.0 comes out, guess what? You gotta pay to upgrade. Cancelling my subscription.",4.6.342,2025-05-09T23:27:33-07:00
12638489019,wish1202,1,Bait and switch,"1. Not a free upgrade. 
2. Confusing checkout flow.
3. No confirmation on 5.0 after paying money.
4. Bad customer service. 

Frustrating. Doesn’t matter how long you’ve been with them.",4.6.342,2025-05-09T16:32:09-07:00
12637228246,nirvamaster,1,Terrible User Experience,I am deeply disappointed by the latest app update. I already pay $200+ a year and now I see blurred items on the app making me feel heavily under appreciated. Terrible user experience whoop. You guys messed up big with this announcement…,4.6.342,2025-05-09T08:38:21-07:00
12637148248,djrodgers12,1,New update ruined connectivity,"Ever since the new update, I’ve had to wait hours to get my recovery score with the app somehow losing connectivity / not being able to grab all the data quickly. Fishy that all of a sudden when they announce the new devices the old ones start not working",4.6.342,2025-05-09T08:13:36-07:00
12636560650,Doobie0909000,1,False advertising,"Was told members were going to get upgraded to new hardware, but changed the policy as they released the 5.0.",4.6.342,2025-05-09T05:13:13-07:00
12635498258,Sakano0os,5,Please make it Arabic version,Please make it Arabic version i want my family use whoop bout not all can understand English so please make it Arabia version,4.6.342,2025-05-08T21:16:49-07:00
12635247551,GBen41,1,Total Hoax,"They don’t live up to what they sell, they don’t replace devices, they absolutely do not give you a new device with the subscription if they come out with new hardware. It’s a total hoax buy an Apple Watch and save yourself $",4.6.342,2025-05-08T19:15:47-07:00
12634986562,Cox1014,2,All about $,"Family membership, can’t upgrade without upgrading entire family. Constant ads and trying to get to spend $.  Recordings inconsistent.  Poor improvement since last used few years ago.  Will go to different option.",4.6.342,2025-05-08T17:21:14-07:00
12634867091,asshu89,1,Time to cancel!!,"Well been using 4.0 and now looking at 5.0 and tiers and pricing, I feel like it’s time to cancel the subscription…",4.6.342,2025-05-08T16:28:36-07:00
12634806941,Panthereal,2,Whoop lied to me.,When I signed up they promised free hardware upgrades with their expensive membership fee.  Then they removed that promise from their website weeks before releasing the only hardware upgrade since I signed up in 2022.  Do not recommend trusting this company.,4.6.342,2025-05-08T16:02:20-07:00
12634550241,Person37382,1,Think Twice Before Renewing,"My membership hasn’t expired yet and I accidentally renewed on a whim. I messaged whoop within 20 minutes. They basically told me I was out of luck. No refunds on renewals.

Looks like I’ll be using it for another year. This whole business model is just a money grab. I won’t be renewing next time and really didn’t appreciate the customer service response. 

My current membership isn’t even done and I can’t cancel the renewal just 20 minutes after clicking the button? This experience has put a bad taste in my mouth about the company as a whole.",4.6.342,2025-05-08T14:12:05-07:00
12634276214,unfrugall,1,Bait and switch,Paid the outrageously expensive monthly subscription since i was promised free device upgrades. 5.0 upgrade is NOT FREE!!!!!!!!!????????,4.6.342,2025-05-08T12:23:58-07:00
12633781776,Lenincasanova,5,The best ever..,If you wanna track your progress and make sure that you’re getting a good result… Woop!!!,4.6.342,2025-05-08T09:26:16-07:00
12633727201,GarrettC2020,1,False Advertising,You CANNOT upgrade for free! You have to pay a fee or purchase an entire year subscription!,4.6.342,2025-05-08T09:08:21-07:00
12633030341,Hdjx,1,Bummer app update,Switch back to old layout please this new one is too clunky,4.6.342,2025-05-08T05:32:15-07:00
12630659461,Lorenzo_Palumbo,1,Horrible customer service.,"Device broke after 6 months of use. Unable to pair and record data. Emailed customer service repeatedly they told me the same steps to fix it which never fixed the issue. After weeks of emails with no solution, i gave up. Horrible experience. Just buy a Garmin.",4.6.342,2025-05-07T12:25:46-07:00
12629372551,NTTN2112,3,New version worsens experience,"Whoop used to have a clean, customizable interface that was easy and fun to use. The new release is chaos—completely obscures key data or takes 3x more space to show the same information and now it’s all harder to read and find.

Did you have all your views setup so that you could glean all relevant info with one glance and not have to scroll around and click into graphics to see what you care about? Now you don’t. 

Recently entered my 4th year of subscription…until now I would’ve said the app was getting better. But this new interface is bad UX.",4.6.342,2025-05-07T05:21:19-07:00
12629221382,Ayansi22,1,New layout,New update is absolutely trash why did they change home layout ? Nobody knows.,4.6.342,2025-05-07T04:30:05-07:00
12627652648,Shakers11,3,Please bring back the old layout,"I’ve been using whoop for over 2 years now, and recently saw their new user interface, home screen, alongside many other updates within the app. This update is far too overstimulating and hard to gather information without spending many minutes in the app. I preferred the old version which effectively synthesized the important information I want to stay updated on daily and quickly.",4.6.342,2025-05-06T16:35:48-07:00
12626350976,Crob9120,2,App redesign is atrocious,Recent app redesign is atrocious. Who thought this was better?,4.6.342,2025-05-06T08:30:18-07:00
12625629191,achadd7,5,New App Update,"I was a huge fan of WHOOP, and I’m always recommending to my friends. The new app update however makes it much more difficult to quickly read through my stats in the morning before I start my day. Having one circle at the top showing both strain and recovery along with other key metrics was super self service. The three circles makes it much harder to find the information that I want. 

Just wanted to offer some feedback as a long time WHOOP user.",4.6.342,2025-05-06T04:39:07-07:00
12624841835,ilovemyaps,2,Update,"Update  is mid.  Now instead of scrolling to get info, you need to
Click and then scroll.  So much more efficient 🙄Don’t really think it was a revolutionary update.  Seems more like an update to justify some designers job.",4.6.342,2025-05-05T22:39:52-07:00
12624106598,Sauron93,1,Hate the new home screen,"The top of the home screen has been dumbed down to be nearly useless. I care about hrv and rhr with my recovery. 
Sleep is not a percentage, I care about hours and restorative sleep. Now I have to dig to find see what matters.

Also, the people that designed this app must hate their users. The messaging in the app always blames the flaws on the user, saying things like ""Your Whoop is off body"".  No, it's not, it's on my wrist! And there isn't a way in the app to say ""No, it's you, wake up you piece of junk.""",4.6.342,2025-05-05T17:08:17-07:00
12622696776,The Duder 2.0,5,Life changing.  Would love health activities…,"I’m into this a week and it’s been life changing.  I’ve been battling neurological/cardiac symptoms and I’ve been able to accomplish more recovery in 6 days with these metrics than in 6 months of medical treatment.  I’d love to see the ability to add custom activities, though.   As an example, I’m using cold therapy to stimulate the vagus nerve.   I don’t have the ability to track that, electrostim or any of the other processes that seem to generate a lower stress response.  The journal is also insufficient, so I have to use something external with this to track responses to weather (temp), medication, etc.  All-in-all, this is incredible.  Thank you for creating it, I’m getting my life back bc I can finally see what works in real time.",4.6.342,2025-05-05T08:25:02-07:00
12618425928,Redgy R.,4,Nearly Prefect,I have been a WHOOP member since 2020. It’s my primary heart rate monitor for sleep and activity. I don’t use an Apple Watch or a Garmin HRM. I would say WHOOP HRM works great except for a few things. I think it reads heart rate low sometimes during an activity. It also sometimes doesn’t detect sleep. I like how they’ve integrated AI. I’m staying with WHOOP because I don’t think there is a better option. But I wish they’d make it perfect. It’s not cheap.,4.6.342,2025-05-04T06:10:30-07:00
12613897991,Toquinho1991,1,Scam,"Don’t buy this! If you don’t like it you won’t be able to cancel the membership. It’s a 1-year commitment, so you’ll have to “buy out “ the remaining months in your subscription. Insane!",4.6.341,2025-05-03T02:21:46-07:00
12612260180,camwedel,1,"Arduous, Buggy, Inaccurate Exercise Tracking & Complex. Garmin Superior.","Since I have owned my Whoop (5 months) I have had regular issues with it syncing. It seems if you are not constantly on top of updates or willing to reboot it, you go multiple days without your normal data. I’ve contacted Whoop but they don’t give me any more assistance than what their chat bot and FAQ say, and this is something friends have also warned me about.

Additionally, the sync to Strava is also a subpar experience. Unless you track a workout with all your reps and sets live, it will prematurely send your activity to Strava before you have added in your workout to calculate the proper strain and calories, thus making your workouts either slow and distracted, or your Strava data inaccurate. It does not update when you calculate muscular load or offer an option to send to Strava after you track your workout. Additionally, Whoop will automatically track an activity often incorrectly and send this. When you change it, changes not reflected in 3rd party apps it sends to. 

Also, the mapping and GPS capabilities are atrocious. Testing side by side with my Garmin, it is completely inaccurate and only gushes your steps and exertion fairly well. Always short changing and the battery dies fast. Compared to my very simple and easy-to-use Garmin instinct which I’ve had for 6 years and still has a great battery, easy to use and track workouts (including muscular load, reps & weight), Whoop has been more of a frustration. I am mainly using the sleep tracking data and other health monitor info which my Garmin doesn’t have, but instead of adding to my fitness enjoyment, it’s mostly a frustration. 

They also did not honor the referral I gave a friend. His device had Bluetooth issues.
Once he resolved and started using, they refused to give me a free month.",4.6.341,2025-05-02T14:52:59-07:00
12609152702,Sunyamurphy,5,Must have,"I’ve been wearing my Whoop for over a year and a half now and it’s not only been a perfect bio data collector in its accuracy but it’s also been a huge help in its design for me to take advantage of what is collected to improve my mental and physical health and wellbeing. From improving my sleep to helping me understand my own limitations so that I don’t get sick and overwhelmed by all of life’s challenges. I honestly don’t think that I can imagine ever getting rid of my Whoop. It’s just such an amazing tool for helping me to navigate through life, I don’t want to ever be without it again!",4.6.341,2025-05-01T20:04:41-07:00
12606860301,Sestrin,4,Widget?,"I’ve been a member since aug 20222. Great app, great device, great experience, but what happened to the widget in version 4.6.341?",4.6.341,2025-05-01T06:35:01-07:00
12606772921,Comrade Varma,3,Good but not the best,"The major thing I noticed in this is there is a huge difference in steps count when compared to apple watch while in indoors. It doesn’t have workouts like indoor walking or thread mill. No specific option for strength unless you add different exercise for regular exercises we do with dumbbells. No specific option for just core exercises. When working out with dumbbells though you feel the strain or weight as your hear beat doesn’t go that high, the strain in calculated is very low. These strains are completely based on heartbeats.",4.6.341,2025-05-01T06:09:38-07:00
12605045800,JRJUser,5,Great product and app...poor update,Have been consistent user of Whoop since 2020. Love the product and the general app experience. Just downloaded updated and already is crashing when I try to update alarm schedule. Please fix!,4.6.341,2025-04-30T19:07:03-07:00
12604587201,Ramakrishna Yella,4,App running on foreground all the time,"I like the app and tiles for all the metric it shows but the only thing that I do not like is that the app needs to be open 24x7 to collet the data. 
But running it in foreground is killing my battery. Would be good if this can be fixed by running in the background and collect live data.",4.6.341,2025-04-30T16:05:09-07:00
12604400337,yunggraveytrain,5,Better than apple watch,I’ve had both and so much better than apple watch,4.6.341,2025-04-30T14:48:02-07:00
12604327921,Mstoltz10,5,Nothing better,"I’ve been a whoop member since 2017. It’s an absolute game changer for anyone serious about their health and or fitness. Between understanding your recovery and strain relationship and when to push yourself or focus on recovery, to recognizing how your habits impact your ability to perform, the whoop has allowed me to achieve new fitness heights while remaining injury free, motivated, and on track.",4.6.341,2025-04-30T14:18:40-07:00
12604160357,ALMUJALLI,4,Language,I wish the app supported the Arabic language.,4.6.341,2025-04-30T13:13:00-07:00
12600982625,blue334455,5,Can’t live without it,I love my WHOOP. I’ve been wearing it on and off for a few years and the information I got was structure my day around the information that I’m given. It’s always dead out. I feel what I’m reading. Absolutely love it.,4.6.341,2025-04-29T16:41:50-07:00
12599290359,kozmo24,2,What happened,Going through a workout. Can’t rearrange exercises within supersets. Can’t add sets. Switch away from the app and then back…workout has ended. No sign of it. Very poor user experience.,4.6.341,2025-04-29T06:29:54-07:00
12589400569,@aidensteelee,1,Forced charge and payment,"There is no option to cancel a payment, forced a one year subscription onto my account. No way to cancel. Even with extra months I never received for sharing to other people. The device is technically never yours, like a lease. Would give zero stars if I could. 320 dollars a year to wear this company’s band everyday that also needs to be charged once a day",4.6.341,2025-04-26T12:40:05-07:00
12575722946,Beka1277,1,No using,i don’t recommend using be careful they charged with out ask from you,4.6.340,2025-04-23T00:07:41-07:00
12574824381,RP732,4,"Game changer, except for the steps!",I’m a new user as of the past month or so. The app has turned around certain aspects of my routine and I feel a bit more confident in myself to give that extra effort towards my health. It helps to know the data behind it. The only issue I seem to really have is the steps seem severely inaccurate! I’m really surprised it’s such a big difference given other fitness trackers seem to have this down pat but the numbers here feel like they’re a bit too high. I’m primarily sedentary the first half of my day working at a desk and no way no how should I have 4k-5k steps. Hopefully this gets fixed soon. Great app otherwise.,4.6.340,2025-04-22T17:20:43-07:00
12569241706,A. Douglas,2,Recent Updates are Buggy,"Having app launch issues since the last update. Will hang on the ‘Whoop’ screen. Sometimes will work eventually, mostly will not. New update that was pushed out today still has the same behavior. REALLY frustrating to pay so much for something that is becoming unreliable.",4.6.339,2025-04-21T06:26:14-07:00
12567520313,willsheskey,1,"Great product, horrible design","A 1 star review is not a true reflection of my thoughts on the Whoop. Great product, helpful in a ton of ways. The reason I give a 1 star review is because if you’re a potential buyer, you will read the 1 star reviews.

The bracelet set up, especially if you get a band other than the default black, is comically frustrating. For a company that has done so well and has gained so much traction, it is beyond me why they haven’t made the design simpler. The set up itself is next to impossible, and the instructions included are not going to help you. It’s like they hired monkeys to make the bracelet set up, that and the instructions. No joke.

I have it now, and have loved the product itself so far, and would recommend it there, but the set up was so frustrating that that small block of your day, week, month etc. that you spend setting this up, makes it not worth it. It’s unbelievable. It was enough to make me write this review- I’ve never written a review for anything. Cool product, but day 1 you should be prepared to bring a tool belt and be at your sharpest, otherwise you’d best make yourself comfortable because you could end up sitting there all day.

Who am I, but whoever was in charge of that should be bagging groceries because they are not good at what they do. If you get past set up it’s an awesome product with some cool features. Do with this what you will. Cheers",4.6.337,2025-04-20T18:13:42-07:00
12566032027,pissedusser,1,Crashed,Taking for ever to open when it opens. Not funny,4.6.337,2025-04-20T08:41:10-07:00
12563949306,Converting Naps,3,Converting Naps,"I’m starting to get really irritated. I keep getting a network error when trying to convert “Naps” to “sleep”. 

I work different schedules so sometimes Whoop thinks I took a nap when I was sleeping through the night. Even when I delete the nap and put sleep, it changes to nap again. It’s very frustrating!! I’ve uninstalled, deleted, signed out, etc. same thing…",4.6.337,2025-04-19T19:28:46-07:00
12562361085,dhoush373636363,1,This app is a nightmare,"First review I’ve ever written for anything but can’t help myself. This is one of the worst designed, most confusing, cognitively taxing, over-stuffed apps I’ve ever used. So much distracting noise hampering usability and drowning out useful insight. My hrv and strain spikes every time I open it. Very disappointing. Redesign desperately needed. 

PS I know how hard it is to design things well, especially in a large, profit focused company. Nevertheless, this app screams “product designed as a reflection of org chart”. Internal incentives of competing teams and product managers is painfully clear. Chief Product Officer needs to step in and focus this back around customer needs; not the goofy ideas of some pm/designer.",4.6.337,2025-04-19T09:27:20-07:00
12558157161,fccfvbbfcfghbcg,1,Costly,Way too expensive for monthly services. They will auto renew after your first year and then your screwed,4.6.337,2025-04-18T08:24:35-07:00
12556269365,Eric C 777,1,Horrible product,Pain in the butt to figure out how to charge it. The app ONLY works if you have internet connection. The size of the thing is enormous for what it does. Best of all- it didn’t sync ANY of my data after wearing it for a few days. Glitchy. Overpriced. Get a different product for 1/4 of the price that does the same thing but better. Waste of money.,4.6.337,2025-04-17T21:01:26-07:00
12555196187,das1264,2,"Doesn’t track heart rate, steps or sleep correctly","Unfortunately, I am cancelling three weeks into the “free” 30-day trial. Oh wait, it's not “free” because I have to pay shipping to return the device.  Ridiculous to have to pay return shipping for a device that often reads my heart rate 15-20 bpm higher than it actually is, significantly overcounts steps and just doesn’t track sleep correctly.  After 5 rounds with customer service where they finally pointed out that the only place they disclose the return shipping charge during thr “free trial” sign-up is buried inside of a link to terms, they finally “as a courtesy” to refund the return shipping charge (I’d already shipped it back).  Appropriate resolution in the end but unreliable product and less-than-transparent marketing practices.",4.6.337,2025-04-17T13:40:29-07:00
12554500856,RajeevShanbhag,5,Steps,I see steps in Beta phase . This is important part of daily routine and need a realtime basis . Same with heart rate is needed on main page,4.6.337,2025-04-17T09:40:14-07:00
12551256351,Sayeed Abdul Shakur,1,App Doesn’t Always Work — and it needs to.,"The Whoop requires internet to work, which is usually fine. However, lately there have been outages on the app, without prior notice, and I cannot access existing data, log new data, or even contact costumer support — I had to find their number through elsewhere. You want to build a product that needs internet just for it to exist, fine, but make sure it always works. To pay $20/month and this product not work is unacceptable — Whoop isn’t a startup anymore. Might as well buy a Garmin or Apple Watch which can log activities even if the server is down. When it works the product is great, but I am fed up with it not working as often as it has.",4.6.337,2025-04-16T13:21:50-07:00
12551210358,Fredfir,4,Weird connectivity bug,I've been at the gym 45 min trying to troubleshoot why my app isn't connecting. It doesn't detect a network connection. I uninstalled and reinstalled the app and now it won't let me log in! Would love some assistance,4.6.337,2025-04-16T13:05:16-07:00
12551192601,kilciksiz adam,1,full of glitches,"Lol I haven’t used an app more glitchy than this one - would never buy Whoop again. Didn’t work properly for a full day, a new glitch everyday. Last time I checked it was recording everything to the next day :)",4.6.337,2025-04-16T12:59:01-07:00
12551157166,whdnfh,1,Poor connection,"I’ve had whoop for years at this point and this app is still plagued with dropping connection, involuntary app shutdown, not logging activities. You would think after years they would fix these issues but nope!",4.6.337,2025-04-16T12:46:32-07:00
12551095600,Justinbaker84,1,Doesn’t work,"I paid $271 for this thing and it just got here so I want to use it.  I charge it, put it on, and set up the app.

Upon completion the app is totally busted.  It keeps saying I don’t have an internet connection but every other app can use my WiFi.

Also the user interface is broken because I clicked to thing to set up my initial nights sleep or whatever and I kinda displayed options that don’t really work and then prompted me to update my firmware but it won’t let me click a button to do that.

And I don’t see any way to just share this feedback directly with whoop.  I don’t want to give the app a 1 star review but it seems like this is the only feedback mechanism.",4.6.337,2025-04-16T12:25:12-07:00
12533269570,JFS III,4,Add an “I Wasn’t Wearing Whoop” button,My data is messed up because my HRV was automatically logged as a crazy number when I wasn’t wearing my Whoop,4.6.332,2025-04-12T00:26:20-07:00
12528281352,Upset Page,2,App is great… when connected to device,"Works great in principle but execution is severely lacking. Most people would like to know the information the day it happens, not three days after when it finally catches up to that day. Staying in sync happens for maybe a couple of hours a week, other that that it’s usually half a day or more behind.",4.6.332,2025-04-10T17:42:08-07:00
12527641445,GA_Libra,4,My Phone is Hot,I wish the app would stay connected while closed. Constantly running it makes my phone ridiculously hot.,4.6.332,2025-04-10T13:24:43-07:00
12527493830,okkahwhja,5,Whoop app’s potential to support mental health disorders,"As a student in Abnormal Psychology, I found the Whoop app to be equally interesting and relevant in how it relates to topics in my course. Especially concerning stress, anxiety, and sleep disorders. This app tracks physiological data like sleep cycles, heart rate variability, and recovery. Which are all relevant to the biological determinants of stress related conditions and anxiety disorders. Chronic stress for example, poor recovery scores or irregular heart rate patterns can show up due to heightened sympathetic nervous system activity. Heightened nervous system activity is often seen in individuals with PTSD and GAD. 
One of the most useful features of the Whoop app was the sleep coach. This feature aligns closely with disorders covered in class, it supports cognitive-behavioral approaches to insomnia, by encouraging good “sleep hygiene”.  By tracking factors like strain or late-night activity and their impact on sleep quality. This could be helpful for individuals struggling with mood or anxiety disorders, where sleep is often disrupted. 
One thing I have noticed is that this constant monitoring could become counterproductive for some people. In abnormal Psych we have discussed how individuals with OCD or illness anxiety disorder can become hyper focused on their bodily sensations. In this context, an app like this may unintentionally trigger compulsive checking/tracking. While Whoop promotes healthy self-awareness it’s important to recognize the potential for mal use. 
Overall, I’ve found that Whoop bridges the gap between technology and psychology, by offering health insight, and tracking how the body responds to stress and sleep. Whoop provides a great amount of biofeedback that supports wellbeing which could be used to support people struggling with stress, anxiety, and sleep disorders.",4.6.332,2025-04-10T12:30:32-07:00
12526062983,Domsbombz,3,Health Questionnaire Timed Out. Nothing in Support page,I like the app overall and its approach but it also has a ton of stuff in it and things seem to just bug out a lot. I just did a health questionnaire and spent 5 or more minutes on it. It had an error close to the end. Refreshed and I had to start over from scratch. This is not helpful. Also have no idea what this is for other than you have my info and what benefits I get for supplying f this info. Not “trying again”.,4.6.332,2025-04-10T05:05:44-07:00
12525664099,Million Erixon,1,Scam Alert: Hidden Billing Trap!,"Signed up for a 1-month trial just to test Wups. Turns out, if you want to cancel the subscription, you’re forced to pay for the remaining 11 months — even if you don’t plan to use them. So trying it for $30 ends up costing $360 just to cancel? What kind of scam is that?

The cancellation page clearly states you can only cancel by paying for the rest of the year. And it can only be done via desktop — wasted 30 minutes just trying to figure it out.

1 star. Never using this again and wouldn’t recommend it to anyone.",4.6.332,2025-04-10T02:42:45-07:00
12522361652,StyleEnvy,4,Love it but…,"Love the whoop but being a small woman, the wristband just so big on me. It tracks my sleep well and calculates my workouts but i just feel bulky with it on and it tends to move around a lot. Upgrading to a slimmer model should be in the works hopefully. That would be perfect 5 stars for me.",4.6.332,2025-04-09T05:54:25-07:00
12518043293,The_Woodsinator,2,"Data is good, but workouts keep self-cancelling",Exactly what the title says,4.6.332,2025-04-08T03:38:42-07:00
12516273716,1.74655E+13,4,decent,good product just pay attention to your fees,4.6.332,2025-04-07T14:58:57-07:00
12512999623,**Sheroziy**,3,Too expensive membership,Should be around $10 per month,4.6.332,2025-04-06T18:42:50-07:00
12508960987,Christine Sum,2,Crashes during Workouts,"The last few weeks the app stopped tracking workouts. I’ll start a workout and then when I’m finished I’ll go in to end and save it and it goes back to the home screen like an activity was never started. I’ve tried contacting customer service through the app and messages no longer go through. So I’m having to manually every workout time started/ended, then close force close the app to get it started again. It’s incredibly frustrating and not being able to get ahold of customer service is even worse for how expensive it is.",4.6.332,2025-04-05T18:55:06-07:00
